split,augmentation,source_image,output_image,source_label,output_label
train,brightness_up,crack_00096.jpg,crack_00096_brightness_up.jpg,crack_00096.txt,crack_00096_brightness_up.txt
train,brightness_down,crack_00096.jpg,crack_00096_brightness_down.jpg,crack_00096.txt,crack_00096_brightness_down.txt
train,contrast_up,crack_00096.jpg,crack_00096_contrast_up.jpg,crack_00096.txt,crack_00096_contrast_up.txt
train,gaussian_noise,crack_00096.jpg,crack_00096_gaussian_noise.jpg,crack_00096.txt,crack_00096_gaussian_noise.txt
train,clahe,crack_00096.jpg,crack_00096_clahe.jpg,crack_00096.txt,crack_00096_clahe.txt
train,hflip,crack_00098.jpg,crack_00098_hflip.jpg,crack_00098.txt,crack_00098_hflip.txt
train,vflip,crack_00098.jpg,crack_00098_vflip.jpg,crack_00098.txt,crack_00098_vflip.txt
train,rotate_pos,crack_00098.jpg,crack_00098_rotate_pos.jpg,crack_00098.txt,crack_00098_rotate_pos.txt
train,rotate_neg,crack_00098.jpg,crack_00098_rotate_neg.jpg,crack_00098.txt,crack_00098_rotate_neg.txt
train,brightness_up,crack_00098.jpg,crack_00098_brightness_up.jpg,crack_00098.txt,crack_00098_brightness_up.txt
train,brightness_down,crack_00098.jpg,crack_00098_brightness_down.jpg,crack_00098.txt,crack_00098_brightness_down.txt
train,contrast_up,crack_00098.jpg,crack_00098_contrast_up.jpg,crack_00098.txt,crack_00098_contrast_up.txt
train,gaussian_noise,crack_00098.jpg,crack_00098_gaussian_noise.jpg,crack_00098.txt,crack_00098_gaussian_noise.txt
train,clahe,crack_00098.jpg,crack_00098_clahe.jpg,crack_00098.txt,crack_00098_clahe.txt
train,hflip,crack_00099.jpg,crack_00099_hflip.jpg,crack_00099.txt,crack_00099_hflip.txt
train,vflip,crack_00099.jpg,crack_00099_vflip.jpg,crack_00099.txt,crack_00099_vflip.txt
train,rotate_pos,crack_00099.jpg,crack_00099_rotate_pos.jpg,crack_00099.txt,crack_00099_rotate_pos.txt
train,rotate_neg,crack_00099.jpg,crack_00099_rotate_neg.jpg,crack_00099.txt,crack_00099_rotate_neg.txt
train,brightness_up,crack_00099.jpg,crack_00099_brightness_up.jpg,crack_00099.txt,crack_00099_brightness_up.txt
train,brightness_down,crack_00099.jpg,crack_00099_brightness_down.jpg,crack_00099.txt,crack_00099_brightness_down.txt
train,contrast_up,crack_00099.jpg,crack_00099_contrast_up.jpg,crack_00099.txt,crack_00099_contrast_up.txt
train,gaussian_noise,crack_00099.jpg,crack_00099_gaussian_noise.jpg,crack_00099.txt,crack_00099_gaussian_noise.txt
train,clahe,crack_00099.jpg,crack_00099_clahe.jpg,crack_00099.txt,crack_00099_clahe.txt
train,hflip,crack_00100.jpg,crack_00100_hflip.jpg,crack_00100.txt,crack_00100_hflip.txt
train,vflip,crack_00100.jpg,crack_00100_vflip.jpg,crack_00100.txt,crack_00100_vflip.txt
train,rotate_pos,crack_00100.jpg,crack_00100_rotate_pos.jpg,crack_00100.txt,crack_00100_rotate_pos.txt
train,rotate_neg,crack_00100.jpg,crack_00100_rotate_neg.jpg,crack_00100.txt,crack_00100_rotate_neg.txt
train,brightness_up,crack_00100.jpg,crack_00100_brightness_up.jpg,crack_00100.txt,crack_00100_brightness_up.txt
train,brightness_down,crack_00100.jpg,crack_00100_brightness_down.jpg,crack_00100.txt,crack_00100_brightness_down.txt
train,contrast_up,crack_00100.jpg,crack_00100_contrast_up.jpg,crack_00100.txt,crack_00100_contrast_up.txt
train,gaussian_noise,crack_00100.jpg,crack_00100_gaussian_noise.jpg,crack_00100.txt,crack_00100_gaussian_noise.txt
train,clahe,crack_00100.jpg,crack_00100_clahe.jpg,crack_00100.txt,crack_00100_clahe.txt
train,hflip,crack_00101.jpg,crack_00101_hflip.jpg,crack_00101.txt,crack_00101_hflip.txt
train,vflip,crack_00101.jpg,crack_00101_vflip.jpg,crack_00101.txt,crack_00101_vflip.txt
train,rotate_pos,crack_00101.jpg,crack_00101_rotate_pos.jpg,crack_00101.txt,crack_00101_rotate_pos.txt
train,rotate_neg,crack_00101.jpg,crack_00101_rotate_neg.jpg,crack_00101.txt,crack_00101_rotate_neg.txt
train,brightness_up,crack_00101.jpg,crack_00101_brightness_up.jpg,crack_00101.txt,crack_00101_brightness_up.txt
train,brightness_down,crack_00101.jpg,crack_00101_brightness_down.jpg,crack_00101.txt,crack_00101_brightness_down.txt
train,contrast_up,crack_00101.jpg,crack_00101_contrast_up.jpg,crack_00101.txt,crack_00101_contrast_up.txt
train,gaussian_noise,crack_00101.jpg,crack_00101_gaussian_noise.jpg,crack_00101.txt,crack_00101_gaussian_noise.txt
train,clahe,crack_00101.jpg,crack_00101_clahe.jpg,crack_00101.txt,crack_00101_clahe.txt
train,hflip,crack_00102.jpg,crack_00102_hflip.jpg,crack_00102.txt,crack_00102_hflip.txt
train,vflip,crack_00102.jpg,crack_00102_vflip.jpg,crack_00102.txt,crack_00102_vflip.txt
train,rotate_pos,crack_00102.jpg,crack_00102_rotate_pos.jpg,crack_00102.txt,crack_00102_rotate_pos.txt
train,rotate_neg,crack_00102.jpg,crack_00102_rotate_neg.jpg,crack_00102.txt,crack_00102_rotate_neg.txt
train,brightness_up,crack_00102.jpg,crack_00102_brightness_up.jpg,crack_00102.txt,crack_00102_brightness_up.txt
train,brightness_down,crack_00102.jpg,crack_00102_brightness_down.jpg,crack_00102.txt,crack_00102_brightness_down.txt
train,contrast_up,crack_00102.jpg,crack_00102_contrast_up.jpg,crack_00102.txt,crack_00102_contrast_up.txt
train,gaussian_noise,crack_00102.jpg,crack_00102_gaussian_noise.jpg,crack_00102.txt,crack_00102_gaussian_noise.txt
train,clahe,crack_00102.jpg,crack_00102_clahe.jpg,crack_00102.txt,crack_00102_clahe.txt
train,hflip,crack_00106.jpg,crack_00106_hflip.jpg,crack_00106.txt,crack_00106_hflip.txt
train,vflip,crack_00106.jpg,crack_00106_vflip.jpg,crack_00106.txt,crack_00106_vflip.txt
train,rotate_pos,crack_00106.jpg,crack_00106_rotate_pos.jpg,crack_00106.txt,crack_00106_rotate_pos.txt
train,rotate_neg,crack_00106.jpg,crack_00106_rotate_neg.jpg,crack_00106.txt,crack_00106_rotate_neg.txt
train,brightness_up,crack_00106.jpg,crack_00106_brightness_up.jpg,crack_00106.txt,crack_00106_brightness_up.txt
train,brightness_down,crack_00106.jpg,crack_00106_brightness_down.jpg,crack_00106.txt,crack_00106_brightness_down.txt
train,contrast_up,crack_00106.jpg,crack_00106_contrast_up.jpg,crack_00106.txt,crack_00106_contrast_up.txt
train,gaussian_noise,crack_00106.jpg,crack_00106_gaussian_noise.jpg,crack_00106.txt,crack_00106_gaussian_noise.txt
train,clahe,crack_00106.jpg,crack_00106_clahe.jpg,crack_00106.txt,crack_00106_clahe.txt
train,hflip,crack_00107.jpg,crack_00107_hflip.jpg,crack_00107.txt,crack_00107_hflip.txt
train,vflip,crack_00107.jpg,crack_00107_vflip.jpg,crack_00107.txt,crack_00107_vflip.txt
train,rotate_pos,crack_00107.jpg,crack_00107_rotate_pos.jpg,crack_00107.txt,crack_00107_rotate_pos.txt
train,rotate_neg,crack_00107.jpg,crack_00107_rotate_neg.jpg,crack_00107.txt,crack_00107_rotate_neg.txt
train,brightness_up,crack_00107.jpg,crack_00107_brightness_up.jpg,crack_00107.txt,crack_00107_brightness_up.txt
train,brightness_down,crack_00107.jpg,crack_00107_brightness_down.jpg,crack_00107.txt,crack_00107_brightness_down.txt
train,contrast_up,crack_00107.jpg,crack_00107_contrast_up.jpg,crack_00107.txt,crack_00107_contrast_up.txt
train,gaussian_noise,crack_00107.jpg,crack_00107_gaussian_noise.jpg,crack_00107.txt,crack_00107_gaussian_noise.txt
train,clahe,crack_00107.jpg,crack_00107_clahe.jpg,crack_00107.txt,crack_00107_clahe.txt
train,hflip,crack_00108.jpg,crack_00108_hflip.jpg,crack_00108.txt,crack_00108_hflip.txt
train,vflip,crack_00108.jpg,crack_00108_vflip.jpg,crack_00108.txt,crack_00108_vflip.txt
train,rotate_pos,crack_00108.jpg,crack_00108_rotate_pos.jpg,crack_00108.txt,crack_00108_rotate_pos.txt
train,rotate_neg,crack_00108.jpg,crack_00108_rotate_neg.jpg,crack_00108.txt,crack_00108_rotate_neg.txt
train,brightness_up,crack_00108.jpg,crack_00108_brightness_up.jpg,crack_00108.txt,crack_00108_brightness_up.txt
train,brightness_down,crack_00108.jpg,crack_00108_brightness_down.jpg,crack_00108.txt,crack_00108_brightness_down.txt
train,contrast_up,crack_00108.jpg,crack_00108_contrast_up.jpg,crack_00108.txt,crack_00108_contrast_up.txt
train,gaussian_noise,crack_00108.jpg,crack_00108_gaussian_noise.jpg,crack_00108.txt,crack_00108_gaussian_noise.txt
train,clahe,crack_00108.jpg,crack_00108_clahe.jpg,crack_00108.txt,crack_00108_clahe.txt
train,hflip,crack_00109.jpg,crack_00109_hflip.jpg,crack_00109.txt,crack_00109_hflip.txt
train,vflip,crack_00109.jpg,crack_00109_vflip.jpg,crack_00109.txt,crack_00109_vflip.txt
train,rotate_pos,crack_00109.jpg,crack_00109_rotate_pos.jpg,crack_00109.txt,crack_00109_rotate_pos.txt
train,rotate_neg,crack_00109.jpg,crack_00109_rotate_neg.jpg,crack_00109.txt,crack_00109_rotate_neg.txt
train,brightness_up,crack_00109.jpg,crack_00109_brightness_up.jpg,crack_00109.txt,crack_00109_brightness_up.txt
train,brightness_down,crack_00109.jpg,crack_00109_brightness_down.jpg,crack_00109.txt,crack_00109_brightness_down.txt
train,contrast_up,crack_00109.jpg,crack_00109_contrast_up.jpg,crack_00109.txt,crack_00109_contrast_up.txt
train,gaussian_noise,crack_00109.jpg,crack_00109_gaussian_noise.jpg,crack_00109.txt,crack_00109_gaussian_noise.txt
train,clahe,crack_00109.jpg,crack_00109_clahe.jpg,crack_00109.txt,crack_00109_clahe.txt
train,hflip,crack_00110.jpg,crack_00110_hflip.jpg,crack_00110.txt,crack_00110_hflip.txt
train,vflip,crack_00110.jpg,crack_00110_vflip.jpg,crack_00110.txt,crack_00110_vflip.txt
train,rotate_pos,crack_00110.jpg,crack_00110_rotate_pos.jpg,crack_00110.txt,crack_00110_rotate_pos.txt
train,rotate_neg,crack_00110.jpg,crack_00110_rotate_neg.jpg,crack_00110.txt,crack_00110_rotate_neg.txt
train,brightness_up,crack_00110.jpg,crack_00110_brightness_up.jpg,crack_00110.txt,crack_00110_brightness_up.txt
train,brightness_down,crack_00110.jpg,crack_00110_brightness_down.jpg,crack_00110.txt,crack_00110_brightness_down.txt
train,contrast_up,crack_00110.jpg,crack_00110_contrast_up.jpg,crack_00110.txt,crack_00110_contrast_up.txt
train,gaussian_noise,crack_00110.jpg,crack_00110_gaussian_noise.jpg,crack_00110.txt,crack_00110_gaussian_noise.txt
train,clahe,crack_00110.jpg,crack_00110_clahe.jpg,crack_00110.txt,crack_00110_clahe.txt
train,hflip,crack_00112.jpg,crack_00112_hflip.jpg,crack_00112.txt,crack_00112_hflip.txt
train,vflip,crack_00112.jpg,crack_00112_vflip.jpg,crack_00112.txt,crack_00112_vflip.txt
train,rotate_pos,crack_00112.jpg,crack_00112_rotate_pos.jpg,crack_00112.txt,crack_00112_rotate_pos.txt
train,rotate_neg,crack_00112.jpg,crack_00112_rotate_neg.jpg,crack_00112.txt,crack_00112_rotate_neg.txt
train,brightness_up,crack_00112.jpg,crack_00112_brightness_up.jpg,crack_00112.txt,crack_00112_brightness_up.txt
train,brightness_down,crack_00112.jpg,crack_00112_brightness_down.jpg,crack_00112.txt,crack_00112_brightness_down.txt
train,contrast_up,crack_00112.jpg,crack_00112_contrast_up.jpg,crack_00112.txt,crack_00112_contrast_up.txt
train,gaussian_noise,crack_00112.jpg,crack_00112_gaussian_noise.jpg,crack_00112.txt,crack_00112_gaussian_noise.txt
train,clahe,crack_00112.jpg,crack_00112_clahe.jpg,crack_00112.txt,crack_00112_clahe.txt
train,hflip,crack_00113.jpg,crack_00113_hflip.jpg,crack_00113.txt,crack_00113_hflip.txt
train,vflip,crack_00113.jpg,crack_00113_vflip.jpg,crack_00113.txt,crack_00113_vflip.txt
train,rotate_pos,crack_00113.jpg,crack_00113_rotate_pos.jpg,crack_00113.txt,crack_00113_rotate_pos.txt
train,rotate_neg,crack_00113.jpg,crack_00113_rotate_neg.jpg,crack_00113.txt,crack_00113_rotate_neg.txt
train,brightness_up,crack_00113.jpg,crack_00113_brightness_up.jpg,crack_00113.txt,crack_00113_brightness_up.txt
train,brightness_down,crack_00113.jpg,crack_00113_brightness_down.jpg,crack_00113.txt,crack_00113_brightness_down.txt
train,contrast_up,crack_00113.jpg,crack_00113_contrast_up.jpg,crack_00113.txt,crack_00113_contrast_up.txt
train,gaussian_noise,crack_00113.jpg,crack_00113_gaussian_noise.jpg,crack_00113.txt,crack_00113_gaussian_noise.txt
train,clahe,crack_00113.jpg,crack_00113_clahe.jpg,crack_00113.txt,crack_00113_clahe.txt
train,hflip,crack_00114.jpg,crack_00114_hflip.jpg,crack_00114.txt,crack_00114_hflip.txt
train,vflip,crack_00114.jpg,crack_00114_vflip.jpg,crack_00114.txt,crack_00114_vflip.txt
train,rotate_pos,crack_00114.jpg,crack_00114_rotate_pos.jpg,crack_00114.txt,crack_00114_rotate_pos.txt
train,rotate_neg,crack_00114.jpg,crack_00114_rotate_neg.jpg,crack_00114.txt,crack_00114_rotate_neg.txt
train,brightness_up,crack_00114.jpg,crack_00114_brightness_up.jpg,crack_00114.txt,crack_00114_brightness_up.txt
train,brightness_down,crack_00114.jpg,crack_00114_brightness_down.jpg,crack_00114.txt,crack_00114_brightness_down.txt
train,contrast_up,crack_00114.jpg,crack_00114_contrast_up.jpg,crack_00114.txt,crack_00114_contrast_up.txt
train,gaussian_noise,crack_00114.jpg,crack_00114_gaussian_noise.jpg,crack_00114.txt,crack_00114_gaussian_noise.txt
train,clahe,crack_00114.jpg,crack_00114_clahe.jpg,crack_00114.txt,crack_00114_clahe.txt
train,hflip,crack_00116.jpg,crack_00116_hflip.jpg,crack_00116.txt,crack_00116_hflip.txt
train,vflip,crack_00116.jpg,crack_00116_vflip.jpg,crack_00116.txt,crack_00116_vflip.txt
train,rotate_pos,crack_00116.jpg,crack_00116_rotate_pos.jpg,crack_00116.txt,crack_00116_rotate_pos.txt
train,rotate_neg,crack_00116.jpg,crack_00116_rotate_neg.jpg,crack_00116.txt,crack_00116_rotate_neg.txt
train,brightness_up,crack_00116.jpg,crack_00116_brightness_up.jpg,crack_00116.txt,crack_00116_brightness_up.txt
train,brightness_down,crack_00116.jpg,crack_00116_brightness_down.jpg,crack_00116.txt,crack_00116_brightness_down.txt
train,contrast_up,crack_00116.jpg,crack_00116_contrast_up.jpg,crack_00116.txt,crack_00116_contrast_up.txt
train,gaussian_noise,crack_00116.jpg,crack_00116_gaussian_noise.jpg,crack_00116.txt,crack_00116_gaussian_noise.txt
train,clahe,crack_00116.jpg,crack_00116_clahe.jpg,crack_00116.txt,crack_00116_clahe.txt
train,hflip,crack_00122.jpg,crack_00122_hflip.jpg,crack_00122.txt,crack_00122_hflip.txt
train,vflip,crack_00122.jpg,crack_00122_vflip.jpg,crack_00122.txt,crack_00122_vflip.txt
train,rotate_pos,crack_00122.jpg,crack_00122_rotate_pos.jpg,crack_00122.txt,crack_00122_rotate_pos.txt
train,rotate_neg,crack_00122.jpg,crack_00122_rotate_neg.jpg,crack_00122.txt,crack_00122_rotate_neg.txt
train,brightness_up,crack_00122.jpg,crack_00122_brightness_up.jpg,crack_00122.txt,crack_00122_brightness_up.txt
train,brightness_down,crack_00122.jpg,crack_00122_brightness_down.jpg,crack_00122.txt,crack_00122_brightness_down.txt
train,contrast_up,crack_00122.jpg,crack_00122_contrast_up.jpg,crack_00122.txt,crack_00122_contrast_up.txt
train,gaussian_noise,crack_00122.jpg,crack_00122_gaussian_noise.jpg,crack_00122.txt,crack_00122_gaussian_noise.txt
train,clahe,crack_00122.jpg,crack_00122_clahe.jpg,crack_00122.txt,crack_00122_clahe.txt
train,hflip,crack_00123.jpg,crack_00123_hflip.jpg,crack_00123.txt,crack_00123_hflip.txt
train,vflip,crack_00123.jpg,crack_00123_vflip.jpg,crack_00123.txt,crack_00123_vflip.txt
train,rotate_pos,crack_00123.jpg,crack_00123_rotate_pos.jpg,crack_00123.txt,crack_00123_rotate_pos.txt
train,rotate_neg,crack_00123.jpg,crack_00123_rotate_neg.jpg,crack_00123.txt,crack_00123_rotate_neg.txt
train,brightness_up,crack_00123.jpg,crack_00123_brightness_up.jpg,crack_00123.txt,crack_00123_brightness_up.txt
train,brightness_down,crack_00123.jpg,crack_00123_brightness_down.jpg,crack_00123.txt,crack_00123_brightness_down.txt
train,contrast_up,crack_00123.jpg,crack_00123_contrast_up.jpg,crack_00123.txt,crack_00123_contrast_up.txt
train,gaussian_noise,crack_00123.jpg,crack_00123_gaussian_noise.jpg,crack_00123.txt,crack_00123_gaussian_noise.txt
train,clahe,crack_00123.jpg,crack_00123_clahe.jpg,crack_00123.txt,crack_00123_clahe.txt
train,hflip,crack_00124.jpg,crack_00124_hflip.jpg,crack_00124.txt,crack_00124_hflip.txt
train,vflip,crack_00124.jpg,crack_00124_vflip.jpg,crack_00124.txt,crack_00124_vflip.txt
train,rotate_pos,crack_00124.jpg,crack_00124_rotate_pos.jpg,crack_00124.txt,crack_00124_rotate_pos.txt
train,rotate_neg,crack_00124.jpg,crack_00124_rotate_neg.jpg,crack_00124.txt,crack_00124_rotate_neg.txt
train,brightness_up,crack_00124.jpg,crack_00124_brightness_up.jpg,crack_00124.txt,crack_00124_brightness_up.txt
train,brightness_down,crack_00124.jpg,crack_00124_brightness_down.jpg,crack_00124.txt,crack_00124_brightness_down.txt
train,contrast_up,crack_00124.jpg,crack_00124_contrast_up.jpg,crack_00124.txt,crack_00124_contrast_up.txt
train,gaussian_noise,crack_00124.jpg,crack_00124_gaussian_noise.jpg,crack_00124.txt,crack_00124_gaussian_noise.txt
train,clahe,crack_00124.jpg,crack_00124_clahe.jpg,crack_00124.txt,crack_00124_clahe.txt
train,hflip,crack_00126.jpg,crack_00126_hflip.jpg,crack_00126.txt,crack_00126_hflip.txt
train,vflip,crack_00126.jpg,crack_00126_vflip.jpg,crack_00126.txt,crack_00126_vflip.txt
train,rotate_pos,crack_00126.jpg,crack_00126_rotate_pos.jpg,crack_00126.txt,crack_00126_rotate_pos.txt
train,rotate_neg,crack_00126.jpg,crack_00126_rotate_neg.jpg,crack_00126.txt,crack_00126_rotate_neg.txt
train,brightness_up,crack_00126.jpg,crack_00126_brightness_up.jpg,crack_00126.txt,crack_00126_brightness_up.txt
train,brightness_down,crack_00126.jpg,crack_00126_brightness_down.jpg,crack_00126.txt,crack_00126_brightness_down.txt
train,contrast_up,crack_00126.jpg,crack_00126_contrast_up.jpg,crack_00126.txt,crack_00126_contrast_up.txt
train,gaussian_noise,crack_00126.jpg,crack_00126_gaussian_noise.jpg,crack_00126.txt,crack_00126_gaussian_noise.txt
train,clahe,crack_00126.jpg,crack_00126_clahe.jpg,crack_00126.txt,crack_00126_clahe.txt
train,hflip,crack_00127.jpg,crack_00127_hflip.jpg,crack_00127.txt,crack_00127_hflip.txt
train,vflip,crack_00127.jpg,crack_00127_vflip.jpg,crack_00127.txt,crack_00127_vflip.txt
train,rotate_pos,crack_00127.jpg,crack_00127_rotate_pos.jpg,crack_00127.txt,crack_00127_rotate_pos.txt
train,rotate_neg,crack_00127.jpg,crack_00127_rotate_neg.jpg,crack_00127.txt,crack_00127_rotate_neg.txt
train,brightness_up,crack_00127.jpg,crack_00127_brightness_up.jpg,crack_00127.txt,crack_00127_brightness_up.txt
train,brightness_down,crack_00127.jpg,crack_00127_brightness_down.jpg,crack_00127.txt,crack_00127_brightness_down.txt
train,contrast_up,crack_00127.jpg,crack_00127_contrast_up.jpg,crack_00127.txt,crack_00127_contrast_up.txt
train,gaussian_noise,crack_00127.jpg,crack_00127_gaussian_noise.jpg,crack_00127.txt,crack_00127_gaussian_noise.txt
train,clahe,crack_00127.jpg,crack_00127_clahe.jpg,crack_00127.txt,crack_00127_clahe.txt
train,hflip,crack_00128.jpg,crack_00128_hflip.jpg,crack_00128.txt,crack_00128_hflip.txt
train,vflip,crack_00128.jpg,crack_00128_vflip.jpg,crack_00128.txt,crack_00128_vflip.txt
train,rotate_pos,crack_00128.jpg,crack_00128_rotate_pos.jpg,crack_00128.txt,crack_00128_rotate_pos.txt
train,rotate_neg,crack_00128.jpg,crack_00128_rotate_neg.jpg,crack_00128.txt,crack_00128_rotate_neg.txt
train,brightness_up,crack_00128.jpg,crack_00128_brightness_up.jpg,crack_00128.txt,crack_00128_brightness_up.txt
train,brightness_down,crack_00128.jpg,crack_00128_brightness_down.jpg,crack_00128.txt,crack_00128_brightness_down.txt
train,contrast_up,crack_00128.jpg,crack_00128_contrast_up.jpg,crack_00128.txt,crack_00128_contrast_up.txt
train,gaussian_noise,crack_00128.jpg,crack_00128_gaussian_noise.jpg,crack_00128.txt,crack_00128_gaussian_noise.txt
train,clahe,crack_00128.jpg,crack_00128_clahe.jpg,crack_00128.txt,crack_00128_clahe.txt
train,hflip,crack_00129.jpg,crack_00129_hflip.jpg,crack_00129.txt,crack_00129_hflip.txt
train,vflip,crack_00129.jpg,crack_00129_vflip.jpg,crack_00129.txt,crack_00129_vflip.txt
train,rotate_pos,crack_00129.jpg,crack_00129_rotate_pos.jpg,crack_00129.txt,crack_00129_rotate_pos.txt
train,rotate_neg,crack_00129.jpg,crack_00129_rotate_neg.jpg,crack_00129.txt,crack_00129_rotate_neg.txt
train,brightness_up,crack_00129.jpg,crack_00129_brightness_up.jpg,crack_00129.txt,crack_00129_brightness_up.txt
train,brightness_down,crack_00129.jpg,crack_00129_brightness_down.jpg,crack_00129.txt,crack_00129_brightness_down.txt
train,contrast_up,crack_00129.jpg,crack_00129_contrast_up.jpg,crack_00129.txt,crack_00129_contrast_up.txt
train,gaussian_noise,crack_00129.jpg,crack_00129_gaussian_noise.jpg,crack_00129.txt,crack_00129_gaussian_noise.txt
train,clahe,crack_00129.jpg,crack_00129_clahe.jpg,crack_00129.txt,crack_00129_clahe.txt
train,hflip,crack_00130.jpg,crack_00130_hflip.jpg,crack_00130.txt,crack_00130_hflip.txt
train,vflip,crack_00130.jpg,crack_00130_vflip.jpg,crack_00130.txt,crack_00130_vflip.txt
train,rotate_pos,crack_00130.jpg,crack_00130_rotate_pos.jpg,crack_00130.txt,crack_00130_rotate_pos.txt
